season,episode,title,air_date,imdb_id,imdb_rating,features_george_huang,heavy_finn_munch,heavy_trial,one_sentence_plot,one_sentence_reason
7,10,Storm,2005-11-29,,8.5,True,False,False,Detectives Benson and Stabler aggressively pursue a child molester who kidnapped three young sisters from New Orleans after their parents were killed in the aftermath of Hurricane ,Strong classic SVU pacing and a solid standalone watch.
7,11,Alien,2005-12-06,,8.5,True,False,False,"When a bruised, bloodied and severely injured 12-year-old boy is dumped outside a hospital, Detectives Benson and Stabler are led to Charlie Monaghan, a teenager seen beating the b",Strong classic SVU pacing and a solid standalone watch.
7,12,Infected,2006-01-03,,8.5,True,False,False,"When a woman is found shot to death in her apartment, Detectives Benson and Stabler discover 14-year-old Nathan Phelps, traumatized and hiding in the closet. The investigation lead",Strong classic SVU pacing and a solid standalone watch.
7,13,Blast,2006-01-10,,8.5,True,False,False,"When an eight-year-old girl is kidnapped on her way home from school and DNA tests on the blood found in the abductor's abandoned van reveal she has leukemia, M.E. Warner visits th",Strong classic SVU pacing and a solid standalone watch.
7,14,Taboo,2006-01-17,,8.5,True,False,False,"When a newborn baby boy is discovered in the trash, Detectives Benson and Stabler use a bar t-shirt found at the scene to trace the crime back to a well-to-do college co-ed. At the",Strong classic SVU pacing and a solid standalone watch.
7,15,Manipulated,2006-02-07,,8.5,True,False,False,"When the body of a young woman is found murdered in her apartment, Detectives Benson and Stabler discover she's a successful attorney - and stripper, which is apparently unknown to",Strong classic SVU pacing and a solid standalone watch.
7,16,Gone,2006-02-28,,8.5,True,False,False,"Three teens -- Jason King, Doug Waverly and Nick Pratt -- are suspected of foul play when high school student Jennifer Durning disappears after a night of partying. Nick and Doug's",Strong classic SVU pacing and a solid standalone watch.
7,17,Class,2006-03-21,,8.5,True,False,False,"Hudson University co-ed, Caroline Pereira, dependent on financial aid, is found murdered with an unexplained influx of cash. Caroline's wealthy roommate, Gloria Kulhane, is found w",Strong classic SVU pacing and a solid standalone watch.
7,18,Venom,2006-03-28,,8.5,True,False,False,"Detective ""Fin"" Tutuola is torn between his family and ""the system"" when his son Ken Randall is roughed up and arrested for digging in a vacant lot late at night. Detectives Stable",Strong classic SVU pacing and a solid standalone watch.
7,19,Fault,2006-04-04,,8.5,True,False,False,"Solid investigative work leads the detectives to a violent repeat sex offender Jeremy Paul Wilson who was recently released back onto the streets. Wilson, a cold blooded murderer a",Strong classic SVU pacing and a solid standalone watch.
7,20,Fat,2006-05-02,,8.5,True,False,False,"Band of teenage siblings attack and sodomize a teenage girl, Jessica Delay, who is a gifted piano student at a prestigious high school in Harlem. Through help from Medical Examiner",Strong classic SVU pacing and a solid standalone watch.
7,21,Web,2006-05-09,,8.5,True,False,False,A mother (Dana Eskelson) is devastated by the revelation that her 8-year-old son (Jack Vignone) has been sexually abused years after her ex-husband was sent to prison for molesting,Strong classic SVU pacing and a solid standalone watch.
7,22,Influence,2006-05-16,,8.5,True,False,False,"In SVU's season seven finale, former rock star Derek Lord goes on a national talk show and lectures about the abuse of psychiatric drugs. Meanwhile, an unstable young woman Jamie H",Strong classic SVU pacing and a solid standalone watch.
8,1,Informed,2006-09-19,,8.5,True,False,False,"Agent Star Morrison reappears on the scene, where alleged rape victim Haley refuses a rape kit. Benson learns that Haley is an FBI informant whose ex-boyfriend is a radical environ",Strong classic SVU pacing and a solid standalone watch.
8,2,Clock,2006-09-26,,8.5,True,False,False,"Dets. Stabler and Fin investigate when two high school kids, Connor and Janey, disappear from a field trip to a museum. They later discover Connor was attempting a fake kidnapping ",Strong classic SVU pacing and a solid standalone watch.
8,3,Recall,2006-10-03,,8.5,True,False,False,"Collected evidence leads detectives to a surprising suspect, Martin Trenway is able to break open the case.",Strong classic SVU pacing and a solid standalone watch.
8,4,Uncle,2006-10-10,,8.5,True,False,False,"When mother and daughter are brutally raped and murdered, it seemed too much for Warrants Officer Detective Dani Beck to handle as she begins to crack under the pressure. However, ",Strong classic SVU pacing and a solid standalone watch.
8,5,Confrontation,2006-10-17,,8.5,True,False,False,"Based on the timeline of those subsequent attacks, Dr. George Huang suspects the rapist has one disturbing motive for these crimes. Tensions flare between the detectives as they ma",Strong classic SVU pacing and a solid standalone watch.
8,6,Infiltrated,2006-10-31,,8.5,True,False,False,"Det. Benson still deep undercover in Oregon as ""Persephone James"" is called upon by ADA Novak to help present evidence that will strengthen the case against a brutal rapist. This c",Strong classic SVU pacing and a solid standalone watch.
8,7,Underbelly,2006-11-14,,8.5,True,False,False,"With the victims' pimp, Victor Dodine as the prime suspect, detectives must rely on one of his young girls Belinda ""Passion"" Holt, to testify against him. This case rattles Beck in",Strong classic SVU pacing and a solid standalone watch.
8,8,Cage,2006-11-21,,8.5,True,False,False,"The accident leads Detective Dani Beck and Detective Eliot Stabler to the foster parents and some questionable medical practices involving a controversial ""rebirthing"" therapy. As ",Strong classic SVU pacing and a solid standalone watch.
8,9,Choreographed,2006-11-28,,8.5,True,False,False,"Woman, is found dead in Central Park, and medical examiner Warner can find no apparent reason for her death. Det.Stabler begins the investigation by himself, talking to the victim'",Strong classic SVU pacing and a solid standalone watch.
8,10,Scheherezade,2007-01-02,,8.5,True,False,False,"His riveting story reveals a string of crimes that took place several decades ago, including the murder of his partner and also how he took his partner's daughter to raise as his o",Strong classic SVU pacing and a solid standalone watch.
8,11,Burned,2007-01-09,,8.5,True,False,False,"In this powerful episode directed by Eriq LaSalle, the Sennet couple will stop at nothing to get custody of their daughter Tessa. Dets. Stabler and Benson are given the difficult a",Strong classic SVU pacing and a solid standalone watch.
8,12,Outsider,2007-01-16,,8.5,True,False,False,"Ken Randall is the resident adviser at the University where one of his students is raped. The skittish girl and her parents do not want to talk to the police, but after a socialite",Strong classic SVU pacing and a solid standalone watch.
8,13,Loophole,2007-02-06,,8.5,True,False,False,Photograph in the envelope leads Dets. Fin and Munch to the apartment building that houses the crime scene. The investigation reveals the building supervisor has spent a lot of tim,Strong classic SVU pacing and a solid standalone watch.
8,14,Dependent,2007-02-13,,8.5,True,False,False,"Mob lawyer Sidney Truex and his wife are brutally attacked, leaving his young son emotionally scarred. When the Detectives have to locate the Truexs' daughter, Charlotte, to notify",Strong classic SVU pacing and a solid standalone watch.
8,15,Haystack,2007-02-20,,8.5,True,False,False,"In a ""ripped-from-the-headlines"" episode, overzealous reporter Cindy Marino accuses new mother Laura Kozowloski on national television of kidnapping and trying to kill her baby. Th",Strong classic SVU pacing and a solid standalone watch.
8,16,Philadelphia,2007-02-27,,8.5,True,False,False,"When Detective Benson investigates a rape case outside her jurisdiction, she finds herself being questioned by local Police Captain Julia Millfield and although she gets some answe",Strong classic SVU pacing and a solid standalone watch.
8,17,Sin,2007-03-27,,8.5,True,False,False,"Benson and Stabler pay a visit to The New Souls Church, where Reverend Jeb Curtis, his wife Hannah and their remaining nine children are mourning the death of a military son in Afg",Strong classic SVU pacing and a solid standalone watch.
8,18,Responsible,2007-04-03,,8.5,True,False,False,"An honor student dies at a party, while the primary suspect is their alcohol supplier, the four honors students who threw the party - are arrested for criminally negligent homicide",Strong classic SVU pacing and a solid standalone watch.
8,19,Florida,2007-05-01,,8.5,True,False,False,Det. Olivia Benson is called upon to help in an investigation regarding her brother Simon Marsden. She finds herself caught in the investigation of her brother between Police Capta,Strong classic SVU pacing and a solid standalone watch.
8,20,Annihilated,2007-05-08,,8.5,True,False,False,"The investigation of a bride-to-be's murder uncovers a man's double life; a turn in the case rattles Stabler, who turns to his wife and children for comfort. When Dets. Stabler and",Strong classic SVU pacing and a solid standalone watch.
8,21,Pretend,2007-05-15,,8.5,True,False,False,"Teenage boy is killed in what appears to be a play fight with his best friend, is a victim of a not so innocent crime. The victim's best friend Scott Heston turns up at the squad r",Strong classic SVU pacing and a solid standalone watch.
8,22,Screwed,2007-05-22,,8.5,True,False,False,"The trial of Darius Parker begins and his defense focuses on the conduct of the SVU. He exposes several secrets, like Stabler's intervening for his daughter when she was arrested, ",Strong classic SVU pacing and a solid standalone watch.
9,1,Alternate,2007-09-25,,8.5,True,False,False,Cynthia Nixon turns in a powerful performance as a woman with multiple personalities who may have abused and fatally harmed her daughter. As Detectives Olivia Benson and Elliot Sta,Strong classic SVU pacing and a solid standalone watch.
9,2,Avatar,2007-10-02,,8.5,True,False,False,"Kristi McGarrett is raped by her sister's boyfriend, Dan Friedich, while her sister Rachel goes missing. Friedich remains a suspect, while Detective Benson and Stabler use Rachel's",Strong classic SVU pacing and a solid standalone watch.
9,3,Impulsive,2007-10-09,,8.5,True,False,False,"When 15 year-old Shane Mills is diagnosed with a sexually transmitted disease, he claims he caught it from his teacher, Sarah Trent who supposedly seduced him. Sarah argues Shane r",Strong classic SVU pacing and a solid standalone watch.
9,4,Savant,2007-10-16,,8.5,True,False,False,"Ben Nicholson finds his wife Corrine beaten into a coma, and the only witness is their mentally challenged daughter, Katie. Because of Katie's sensitive mental condition - the dete",Strong classic SVU pacing and a solid standalone watch.
9,5,Harm,2007-10-23,,8.5,True,False,False,"When a private school teacher is found stabbed to death, the detectives link her case to a victim's center, where she was working with an Iraqi man- his story helped uncover some m",Strong classic SVU pacing and a solid standalone watch.
9,6,Svengali,2007-11-06,,8.5,True,False,False,"When a college student is found murdered, Detectives Benson and Elliot Stabler recognize the body's mutilation as a ""copycat"" of serial killer Robert Morton. Cecilia, the last pers",Strong classic SVU pacing and a solid standalone watch.
9,7,Blinded,2007-11-13,,8.5,True,False,False,"When Detectives Olivia Benson and Elliot Stabler discover a kidnapped girl in the trunk of a stolen rental car, they are led to her abductor; a violent, schizophrenic artist named ",Strong classic SVU pacing and a solid standalone watch.
9,8,Fight,2007-11-20,,8.5,True,False,False,"A young girl's death seems to be linked to the world of ultimate fighting, but after questioning Kona and his girlfriend, the evidence trail leads Detectives Chester Lake and Odafi",Strong classic SVU pacing and a solid standalone watch.
9,9,Paternity,2007-11-27,,8.5,True,False,False,"When a family's nanny is found gruesomely murdered, the obvious suspect is her Internet love interest, ""Casanova"". But it isn't long before Detectives Olivia Benson and Elliot Stab",Strong classic SVU pacing and a solid standalone watch.
9,10,Snitch,2007-12-04,,8.5,True,False,False,"When a polygamist's wife is killed, the Nigerian national fears his testifying in a separate crime may have led to his wife's murder. Detectives Olivia Benson and Elliot Stabler in",Strong classic SVU pacing and a solid standalone watch.
9,11,Streetwise,2008-01-01,,8.5,True,False,False,"Park Avenue socialite Shelby Crawford's body is found in NYC'S Central Park, and Detectives Olivia Benson and Elliott Stabler initially suspect her wealthy boyfriend. But when Shel",Strong classic SVU pacing and a solid standalone watch.
9,12,Signature,2008-01-08,,8.5,True,False,False,"Woman's body is found murdered in a park alongside a man with a bullet in his head - Detective Benson and Special Agent Cooper join forces and suspect ""The Woodsman"", a serial kill",Strong classic SVU pacing and a solid standalone watch.
9,13,Unorthodox,2008-01-15,,8.5,True,False,False,"When David Zelinsky shows up to school visibly beaten and sexually assaulted, Detectives Olivia Benson and Elliot Stabler look to David's tutor and his Rabbi for answers. The inves",Strong classic SVU pacing and a solid standalone watch.
9,14,Inconceivable,2008-01-22,,8.5,True,False,False,The robbery of fertilized embryos from a sperm bank call for Detectives Olivia Benson and Elliot Stabler to track down the thief. Clues from the clinic's security tape lead Benson ,Strong classic SVU pacing and a solid standalone watch.
9,15,Undercover,2008-04-15,,8.5,True,False,False,"When Ashley Tyler is found raped and beaten in a local community garden, Detectives Olivia Benson and Elliot Stabler initially suspect her drug-dealing uncle, Rick Tyler. After the",Strong classic SVU pacing and a solid standalone watch.
9,16,Closet,2008-04-22,,8.5,True,False,False,"When money manager Jeremy Grandon is found murdered in his loft, detectives Benson and Elliot Stabler initially suspect troubled teenager, Freddie Ramirez. A hidden video camera le",Strong classic SVU pacing and a solid standalone watch.
9,17,Authority,2008-04-29,,8.5,True,False,False,"When restaurant manager Dwight Lomax is caught molesting a female employee, he claims that he was following orders from a Detective Milgram over the phone. As detectives Olivia Ben",Strong classic SVU pacing and a solid standalone watch.
9,18,Trade,2008-05-06,,8.5,True,False,False,"Firefighters are called to put out a fire in a burning brownstone, and among the debris uncover a pregnant woman's body, Jenna Ludlow. Detectives Elliot Stabler and Olivia Benson a",Strong classic SVU pacing and a solid standalone watch.
9,19,Cold,2008-05-13,,8.5,True,False,False,"An old murder case of a teenage girl is reopened, when Detective Lake is caught in a gunfight and wounded by the case's former investigator, Detective Mary Kralik. The shooting lea",Strong classic SVU pacing and a solid standalone watch.
10,1,Trials,2008-09-23,,8.5,True,False,False,"After a young boy, Christopher Ryan, is caught driving a runaway van, Detective Elliot Stabler and Detective Benson take the seven year-old into questioning. When Christopher claim",Strong classic SVU pacing and a solid standalone watch.
10,2,Confession,2008-09-30,,8.5,True,False,False,"Teenage boy Eric Byers admits himself into the squad room, and warns the team about an unnatural desire towards his younger stepbrother, Cory Kelly. Detective Elliot Stabler and Ol",Strong classic SVU pacing and a solid standalone watch.
10,3,Swing,2008-10-14,,8.5,True,False,False,"Young woman is found trespassing in a family's home, and Detective Elliot Stabler is called in to catch the intruder. The trespasser's wallet leads Stabler to a surprising suspect,",Strong classic SVU pacing and a solid standalone watch.
10,4,Lunacy,2008-10-21,,8.5,True,False,False,"After famous astronaut Marga Janssen's corpse is found afloat in the waters of Battery Park, Detectives Elliot Stabler and Olivia Benson initially believe the murder is linked to a",Strong classic SVU pacing and a solid standalone watch.
10,5,Retro,2008-10-28,,8.5,True,False,False,Detectives Elliot Stabler and Olivia Benson find themselves in unfamiliar territory when Doctor Raye Massey calls them in to investigate the case of a baby infected with AIDS. The ,Strong classic SVU pacing and a solid standalone watch.
10,6,Babes,2008-11-11,,8.5,True,False,False,"When a boy is lit on fire, Detectives Elliot Stabler and John Munch investigate the malicious crime. In search of a lead, the Detectives end up at Blessed Heart High School, where ",Strong classic SVU pacing and a solid standalone watch.
10,7,Wildlife,2008-11-18,,8.5,True,False,False,"Detective Elliot Stabler arrives on the scene of a murder to find a young woman brutally killed, and carrying a rare bird species found dead in her purse. Dr. Melinda Warner comes ",Strong classic SVU pacing and a solid standalone watch.
10,8,Persona,2008-11-25,,8.5,True,False,False,"Mia Lorimer claims to have been raped in attempt to hide being abused by her husband, Brett Lorimer. Their tenants, Jonah and Linnie Malcolm, are aware of the abuse, but in fear of",Strong classic SVU pacing and a solid standalone watch.
10,9,PTSD,2008-12-02,,8.5,True,False,False,"Detective Olivia Benson is put to the test when pregnant Corporal Jessica Crewes disappears from her post as a Marine, and is about to give birth to her rapist's child. When Jessie",Strong classic SVU pacing and a solid standalone watch.
10,10,Smut,2008-12-09,,8.5,True,False,False,"Kelly Sun is found wandering Riverside Park, beaten and raped, and has no memory of what happened. Detective Olivia Benson discovers Sun was on her way to Korea, but never boarded ",Strong classic SVU pacing and a solid standalone watch.
10,11,Stranger,2009-01-06,,8.5,True,False,False,"Heather Hallander miraculously returns home after being reported missing over four years ago. Unrecognizable to her family, Heather tells Detectives Olivia Benson and Elliot Stable",Strong classic SVU pacing and a solid standalone watch.
10,12,Hothouse,2009-01-13,,8.5,True,False,False,"When the body of a fourteen-year-old girl is found floating in the Hudson River, Detectives Olivia Benson and Elliot Stabler think she was smuggled into the country by sex traffick",Strong classic SVU pacing and a solid standalone watch.
10,13,Snatched,2009-02-03,,8.5,True,False,False,"When young girl Rosie Rinaldi is kidnapped, the girl's mother, Liz Ranaldi immediately points Detectives Olivia Benson and Elliot Stabler in the direction of her ex-husband, Geno P",Strong classic SVU pacing and a solid standalone watch.
10,14,Transitions,2009-02-17,,8.5,True,False,False,"When a man is found badly beaten with no memory of what happened in a strip club parking lot, Detectives Olivia Benson and Elliot Stabler are at a loss for evidence as a rainstorm ",Strong classic SVU pacing and a solid standalone watch.
10,15,Lead,2009-03-10,,8.5,True,False,False,"Pediatrician Gilbert Keppler is found guilty of sexually assaulting four of his male patients. Soon after his trial, his attorney Lionel Granger informs the detectives that Keppler",Strong classic SVU pacing and a solid standalone watch.
10,16,Ballerina,2009-03-17,,8.5,True,False,False,"When Detectives Benson and Stabler arrive on the scene of a single murder, they discover two more dead bodies, those of Tisa Flores and Alejandro Reyes, in the apartment next door.",Strong classic SVU pacing and a solid standalone watch.
10,17,Hell,2009-03-31,,8.5,True,False,False,"Young girl, Miriam Burdett, is found in an alley, with her throat cut and evidence of repeated rape and physical abuse. When asked to write who attacked her, because of her inabili",Strong classic SVU pacing and a solid standalone watch.
10,18,Baggage,2009-04-07,,8.5,True,False,False,"After an up-and-coming artist is brutally murdered in her apartment, Detectives Odafin Tutuola and Elliot Stabler link her death to another unsolved murder case. As they pursue the",Strong classic SVU pacing and a solid standalone watch.
10,19,Selfish,2009-04-28,,8.5,True,False,False,"When it is reported by Ruth Walker that her two year-old granddaughter, Sierra Walker, is missing Detectives Olivia Benson and Elliot Stabler investigate. After rounds of interroga",Strong classic SVU pacing and a solid standalone watch.
10,20,Crush,2009-05-05,,8.5,True,False,False,"Kim Garnet is found brutally beaten after she sends out nude photos of herself via text message. Detectives Olivia Benson and Elliot Stabler pay a visit to Kim's boyfriend, Steve W",Strong classic SVU pacing and a solid standalone watch.
10,21,Liberties,2009-05-19,,8.5,True,False,False,"When Pamela Galliano seeks to have a restraining order reinstated against her ex-boyfriend, Tyler Gleason, the assigned judge has something else on his mind. In order for some peac",Strong classic SVU pacing and a solid standalone watch.
10,22,Zebras,2009-06-02,,8.5,True,False,False,"When a tourist is found dead in Central Park with the word 'guilty' written across her forehead, Detectives Olivia Benson and Elliot Stabler recover photos from the victim's camera",Strong classic SVU pacing and a solid standalone watch.
11,1,Unstable,2009-09-23,,8.5,True,False,False,Officer Nate Kendall aids a woman in trouble and becomes roped into solving a rape case. While Detectives Elliot Stabler and Olivia Benson believe that Kendall is not right for the,Strong classic SVU pacing and a solid standalone watch.
11,2,Sugar,2009-09-30,,8.5,True,False,False,"Young woman's body is found stuffed inside a suitcase, and police believe that Mindy Keefe, the victim, was a train passenger on her way to Tampa when she was murdered. Detectives ",Strong classic SVU pacing and a solid standalone watch.
11,3,Solitary,2009-10-07,,8.5,True,False,False,"When Lily Milton is reported missing, her boyfriend, Parker Hubbard, points Detectives Olivia Benson and Elliot Stabler in the direction of Callum Donovan, Lily's downstairs neighb",Strong classic SVU pacing and a solid standalone watch.
11,4,Hammered,2009-10-14,,8.5,True,False,False,"After a night of heavy drinking, Dalton Rindell wakes up to a bloody apartment, a terrible cut on his head and a dead woman in his bed. Unable to recall the night before, Rindell i",Strong classic SVU pacing and a solid standalone watch.
11,5,Hardwired,2009-10-21,,8.5,True,False,False,"After Eva Banks makes a shocking discovery about her son, Cory's behavior at school, she takes him to the doctor, only to find out that he has been the victim of sexual abuse. Dete",Strong classic SVU pacing and a solid standalone watch.
11,6,Spooked,2009-10-28,,8.5,True,False,False,"When a young couple is found murdered in the back of a padlocked truck, Detectives Olivia Benson and Elliot Stabler investigate the scene and link the male victim to a dangerous Me",Strong classic SVU pacing and a solid standalone watch.
11,7,Users,2009-11-04,,8.5,True,False,False,"After a crime scene photo of a murdered teenage girl rapidly becomes an Internet phenomenon, the police initiate an investigation with the victim's father, Greg Dunne. When Greg po",Strong classic SVU pacing and a solid standalone watch.
11,8,Turmoil,2009-11-11,,8.5,True,False,False,"After risqu? photos of a fifteen-year-old rape victim are leaked onto the internet, Detectives Elliot Stabler and Olivia Benson's case becomes much more complicated. As the detecti",Strong classic SVU pacing and a solid standalone watch.
11,9,Perverted,2009-11-18,,8.5,True,False,False,"While in the park, a family stumbles upon the sexually mutilated body of Clyde Vandyne, a member of a biker gang known for prostitution and contract killing. To everyone's surprise",Strong classic SVU pacing and a solid standalone watch.
11,10,Anchor,2009-12-09,,8.5,True,False,False,"When two young girls are similarly murdered a little over a month apart, Detective Odafin Tutuola decides to investigate the gruesome crimes. After a third killing, Fin discovers t",Strong classic SVU pacing and a solid standalone watch.
11,11,Quickie,2010-01-06,,8.5,True,False,False,"When seventeen year-old Andrea McWilliams is found strangled and beaten to death in an alley, her ex-boyfriend leads the cops to a website that McWilliams used to meet up with rand",Strong classic SVU pacing and a solid standalone watch.
11,12,Shadow,2010-01-13,,8.5,True,False,False,"When a rich and powerful couple with political connections is found murdered in their bedroom, Detectives Olivia Benson and Elliot Stabler decide to speak to the deceased couple's ",Strong classic SVU pacing and a solid standalone watch.
11,13,P.C.,2010-03-03,,8.5,True,False,False,"Detectives Olivia Benson and Eliot Stabler find a woman bleeding from the neck and nearly dead. The woman dies before they reach the hospital, and soon the investigation leads them",Strong classic SVU pacing and a solid standalone watch.
11,14,Savior,2010-03-03,,8.5,True,False,False,"When a series of young prostitutes are found murdered with homemade prayer cards attached to their bodies, Detectives Olivia Benson and Eliot Stabler struggle to find the common th",Strong classic SVU pacing and a solid standalone watch.
11,15,Confidential,2010-03-10,,8.5,True,False,False,"When security cameras record footage of a woman being abducted, it isn't long before Captain Donald Cragen and the SVU squad find the woman dead in the basement. Detective John Mun",Strong classic SVU pacing and a solid standalone watch.
11,16,Witness,2010-03-17,,8.5,True,False,False,"Soon after a young girl, Laine McAlister, is raped in her apartment building's stairwell, Detectives Olivia Benson and Eliot Stabler meet Laine in the hospital and find her extreme",Strong classic SVU pacing and a solid standalone watch.
11,17,Disabled,2010-03-24,,8.5,True,False,False,"Detectives Olivia Benson and Eliot Stabler are called in to investigate when a disabled woman, Cara Benson, is beaten and raped. Though the victim's condition has rendered her unab",Strong classic SVU pacing and a solid standalone watch.
11,18,Bedtime,2010-03-31,,8.5,True,False,False,"Detective Olivia Benson and Detective Eliot Stabler are called to the scene of a crime where an investigative journalist has been found dead in her bed with an ""X"" carved into her ",Strong classic SVU pacing and a solid standalone watch.
11,19,Conned,2010-04-07,,8.5,True,False,False,"Detectives Olivia Benson and Eliot Stabler are called to a crime scene where the body of a young man has been found in a hotel storage room. Initially, it is assumed that the young",Strong classic SVU pacing and a solid standalone watch.
11,20,Beef,2010-04-21,,8.5,True,False,False,"After a young woman is sexually assaulted and murdered, Detectives Olivia Benson and Eliot Stabler track down the woman's boyfriend - their first suspect - but learn that he is a d",Strong classic SVU pacing and a solid standalone watch.
11,21,Torch,2010-04-28,,8.5,True,False,False,"When two sisters are killed in a fire, Detectives Olivia Benson and Eliot Stabler are confused about why they are called to investigate. They soon discover that Stabler's old partn",Strong classic SVU pacing and a solid standalone watch.
11,22,Ace,2010-05-05,,8.5,True,False,False,"When a pregnant woman is raped, Detectives Olivia Benson and Eliot Stabler arrive at the hospital to find that she has fled. Even when someone is arrested for a similar offense, AD",Strong classic SVU pacing and a solid standalone watch.
11,23,Wannabe,2010-05-12,,8.5,True,False,False,"After a man flashes customers at an electronics store, it is discovered that someone who matches his description has recently raped three young girls. Captain Donald Cragen orchest",Strong classic SVU pacing and a solid standalone watch.
11,24,Shattered,2010-05-19,,8.5,True,False,False,"When an 8-year-old boy is kidnapped off a city street, Detectives Olivia Benson and Eliot Stabler are called to investigate. They soon find that the boy is in his father's custody,",Strong classic SVU pacing and a solid standalone watch.
12,1,Locum,2010-09-22,,8.5,True,False,False,Detectives Benson and Stabler are called to the hospital after a 10-year-old girl is raped. They arrive to find her so traumatized that she cannot even tell them her name. With the,Strong classic SVU pacing and a solid standalone watch.
12,2,Bullseye,2010-09-22,,8.5,True,False,False,Detectives Benson and Stabler are called to the hospital after a 10-year-old girl is raped. They arrive to find her so traumatized that she cannot even tell them her name. With the,Strong classic SVU pacing and a solid standalone watch.
12,3,Behave,2010-09-29,,8.5,True,False,False,"Rape victim, Vicki, is brought into the hospital initially claiming she has been attacked multiple times by the same man. Detectives Benson and Stabler are determined to help her, ",Strong classic SVU pacing and a solid standalone watch.
12,4,Merchandise,2010-10-06,,8.5,True,False,False,"When a 15-year-old girl is hit by a car and killed, Detectives Benson and Stabler are surprised when Dr. Melinda Warner rules it a homicide. She has found signs that the girl was b",Strong classic SVU pacing and a solid standalone watch.
12,5,Wet,2010-10-13,,8.5,True,False,False,Detectives Benson and Stabler arrive on the scene where a woman is found dead in Bethesda Fountain. When her squeaky clean image doesn't match up with her promiscuous actions on th,Strong classic SVU pacing and a solid standalone watch.
12,6,Branded,2010-10-20,,8.5,True,False,False,"When detectives Benson and Stabler investigate a brutal attack on an unassuming, upstanding father, they find he's also been branded on his chest with a wire coat hanger. Before lo",Strong classic SVU pacing and a solid standalone watch.
12,7,Trophy,2010-11-03,,8.5,True,False,False,"After a young woman has been raped and murdered, her body turns up in an industrial laundry facility. Detectives Benson and Stabler soon find that she was involved in an environmen",Strong classic SVU pacing and a solid standalone watch.
12,8,Penetration,2010-11-10,,8.5,True,False,False,"Agent Dana Lewis is assaulted by a stranger and asks Detective Benson to have her rape kit tested. Before the cops can really help her, Lewis goes back undercover and refuses to ta",Strong classic SVU pacing and a solid standalone watch.
12,9,Gray,2010-11-17,,8.5,True,False,False,"Detective Stabler goes to his daughter Kathleen's university to discuss rape prevention at a Take Back the Night rally. When a girl from the crowd accuses another student of rape, ",Strong classic SVU pacing and a solid standalone watch.
12,10,Rescue,2010-12-01,,8.5,True,False,False,"With young Calvin in her care, Detective Benson continues the search for his drug-addict mother, Vivian, but Detective Stabler notices a strong bond forming between Benson and the ",Strong classic SVU pacing and a solid standalone watch.
12,11,Pop,2011-01-05,,8.5,True,False,False,A young boy is found dead on a park carousel after being dropped off by his uncle Joe Gilbert. When Detectives Benson and Stabler learn that the boy was beaten to death they suspec,Strong classic SVU pacing and a solid standalone watch.
12,12,Possessed,2011-01-05,,8.5,True,False,False,A young man finds that his girlfriend Larissa Welsh has been attacked in her apartment with evidence that points to her buried past. Detectives Benson and Stabler go in search of h,Strong classic SVU pacing and a solid standalone watch.
12,13,Mask,2011-01-12,,8.5,True,False,False,Debbie Shields comes home to find her partner Ann Jackson being raped by a man wearing a haunting mask. Shields contacts Ann's father to notify him of her critical condition. As de,Strong classic SVU pacing and a solid standalone watch.
12,14,Dirty,2011-01-19,,8.5,True,False,False,"Detective Saliyah ""Sunny"" Qadri goes in search of Brooklyn District Attorney Page Ferguson, who she fears may be in danger. Qadri finds Ferguson just in time to witness her fall fr",Strong classic SVU pacing and a solid standalone watch.
12,15,Flight,2011-02-02,,8.5,True,False,False,"When it is discovered that a teenage girl is suffering from Post Traumatic Stress Disorder due to sexual abuse, all leads point to billionaire Jordan Kress. As Detectives Benson an",Strong classic SVU pacing and a solid standalone watch.
12,16,Spectacle,2011-02-09,,8.5,True,False,False,"After the sexual assault of a young woman is videotaped and featured on a campus-wide intranet feed, detectives Elliot Stabler and Odafin ""Fin"" Tutola go in search of the victim an",Strong classic SVU pacing and a solid standalone watch.
12,17,Pursuit,2011-02-16,,8.5,True,False,False,"When Alicia Harding, host of the television series ""Neighborhood Predator,"" begins to receive personal threats, her life-long pursuit to find her sister's abductor emerges. Detecti",Strong classic SVU pacing and a solid standalone watch.
12,18,Bully,2011-02-23,,8.5,True,False,False,"When an art patron, Cindi, discovers a gruesome work of art, it leads gallery visitors to find a woman dead in her apartment above. Detectives Benson and Stabler look into the vict",Strong classic SVU pacing and a solid standalone watch.
12,19,Bombshell,2011-03-23,,8.5,True,False,False,"After Jerry Bullard is found stabbed in a parking garage, Detectives Benson and Stabler discover that the family man might have had an illicit hobby. When the detectives go underco",Strong classic SVU pacing and a solid standalone watch.
12,20,Totem,2011-03-30,,8.5,True,False,False,"When a young girl is found dead with a doll that is believed to have been left as a totem, detectives Benson and Stabler team up with Captain Jackson, a psychologist who assisted t",Strong classic SVU pacing and a solid standalone watch.
12,21,Reparations,2011-04-06,,8.5,True,False,False,"Jonah Dekker comes to NYC from Los Angeles to defend his cousin who has been accused of rape. Meanwhile, ADA Casey Novak returns to help detectives Benson and Stabler with the case",Strong classic SVU pacing and a solid standalone watch.
